PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Bậc_Khớp_Gối,Data_Split
-5.799555,-6.316135,8.75024,8.341886,4.461164,-3.0759573,-1.4646496,-5.713195,-1.5011153,3.7838643,1.9634485,0.9567138,3.2801738,4.486924,-5.768596,-2.8328972,3,train
-4.033365,-2.191193,-4.49257,5.193212,0.9558426,-1.6375915,1.1115359,3.932194,1.1971301,-0.030178653,-1.4709514,3.6299233,2.4482675,-0.68917805,2.1079202,1.0056995,1,train
4.0733423,1.444515,0.45691592,-5.159613,-0.8164871,2.807777,2.661173,2.041642,-0.48083788,-4.2605276,-1.5723426,-1.198975,-2.6328027,-3.6528885,2.5721006,1.6991111,4,train
-0.41271296,2.52275,9.69067,-4.335355,-3.9545395,3.0916352,4.6066346,-3.6660051,0.3727477,9.982194,-2.030463,2.868391,0.5948656,0.9589732,4.777855,-0.08584498,3,train
-2.8692255,-0.12446098,-9.63322,-2.7442868,0.5202462,1.783833,-1.0882164,-2.2059283,-0.31806657,0.7630215,-1.0555179,0.37319502,-2.2644935,-1.375446,-1.4035406,-2.109216,0,train
13.003502,3.4344976,-0.21535237,4.2611094,-2.3614483,-2.3652034,4.345322,2.143129,-4.5148215,1.242092,-2.9064898,-0.5652911,1.2467102,3.6460848,-3.133968,1.1538388,2,train
-3.3316605,1.1083567,-8.400143,-3.203097,-1.1824453,1.6195602,1.4023015,2.684335,1.500143,6.274445,-0.74897224,2.3867357,0.73130006,2.28431,-3.6823792,-2.0867388,1,train
0.6672201,-6.752616,4.9322724,-8.262415,13.740726,-1.9675708,0.4970959,2.0261583,-1.4328166,2.8906403,0.54648757,-3.7644374,-1.7325402,1.2341588,-0.10402141,0.336962,0,train
-2.5138834,-5.0604725,1.1448537,6.534217,0.33277407,2.026364,7.087018,-1.2329363,-5.0595875,-3.3632925,0.644095,-0.07041453,2.3759916,-0.58211964,0.85638225,1.9865265,1,train
-2.1572711,-6.4799094,-0.5671708,-4.353061,-2.553731,-3.0770977,0.9638801,0.28677222,1.9338778,-2.6374302,2.2482498,0.023125043,-1.017885,1.4718353,0.030158158,0.38592276,2,train
17.815626,2.4199295,2.2781305,0.47120878,-1.373686,-6.006137,-2.8074222,-3.7395658,-5.0644517,-0.8043152,-2.499687,4.2822275,-0.6284758,-2.150277,-2.6570895,-0.523996,2,train
-6.365328,-1.2192445,10.744325,5.835566,6.165162,-1.9192336,2.6211348,-5.279095,-4.4110513,1.5676502,2.4646604,-3.091115,1.6086668,-1.1581181,-2.6121204,-1.4930717,3,train
-3.188811,2.9756095,1.7554812,1.7143654,3.4987164,1.5570987,-8.860061,-3.9618912,2.0365944,-1.8748398,-4.6507626,-2.0395112,1.4081689,2.558281,-3.0383961,2.2611198,0,train
18.740887,7.0175653,2.6767108,-0.9275715,0.99322397,-0.78876144,1.2273644,1.6983677,-1.3193436,-1.6622142,-0.38320595,1.3308352,5.5566263,0.45668983,0.6960284,1.7533511,2,train
-3.5125866,-2.5940087,-4.790001,1.1760526,-0.6267187,2.8643591,0.32314244,-2.0502577,2.6181204,-1.6472188,-0.3938198,-1.8748168,0.8931305,-0.5124993,-2.12469,1.3551072,0,train
1.6275034,-5.1805916,-2.5158696,0.27788293,-2.968288,-0.035643816,-1.673246,-1.7438515,-1.3872387,-3.830211,-1.8795836,1.4602122,-1.6884588,-1.567667,1.1118611,0.597642,0,train
2.1399946,-0.62976253,-2.296855,-4.7457266,8.537763,-2.133783,-3.174266,0.49092892,1.970021,-0.6998473,-2.9588997,1.4833581,-0.62464565,0.6991441,1.7374734,0.80436504,2,train
15.721943,-2.4527283,0.57407117,-3.7849712,2.8109865,3.4199495,-1.805599,-0.066926956,5.0446424,-2.3452756,4.105229,1.0118573,4.245158,0.0646318,2.6730494,-1.4226625,0,train
-2.397885,6.4581547,2.843747,7.473725,5.3966203,-1.5420003,-2.3414063,2.5977342,0.24581048,2.1713042,3.752164,5.1052513,2.9755554,-0.26923427,-0.2718084,0.965088,2,train
-1.8341985,0.74416494,-1.7033287,-0.1759505,4.958799,3.732129,0.4407217,-2.8728387,1.6133344,-3.6491945,-3.1989393,1.2148912,-1.0411656,-2.7180033,-0.61119324,3.210253,0,train
-6.009518,2.449196,3.1527283,-2.762203,-7.8579173,-1.3714998,-0.009439698,6.207108,2.529918,1.4971746,0.765178,-1.1193553,2.6326773,-3.2702763,-0.7411861,-2.353048,1,train
0.5438461,1.1589679,5.285379,-5.3106437,-1.6357176,2.786761,1.7347666,0.27348283,-3.7260447,-3.5653582,-3.4528818,-5.2258735,-2.467148,2.254164,-0.57902837,1.4014348,3,train
14.8624525,7.2910967,0.1481454,-1.3242002,1.2039822,-3.4582372,2.9247317,0.86830366,-0.8359821,-3.940467,-2.954596,-0.77433264,2.3084443,-0.83178055,-1.597649,1.2641298,2,train
-6.1782694,-2.321353,7.799707,-5.557824,-8.0972395,2.0025456,-0.88342196,4.1245985,-1.7859377,0.7656722,1.6415787,-2.2704556,2.710494,-2.5735202,-2.6840155,1.6069674,1,train
-0.21464214,-10.774081,-3.499079,1.957194,2.2829032,-2.371243,-0.016687531,-0.51573306,-3.0546594,-0.1802898,-0.19730334,0.48609877,-0.91010237,-2.0119328,-0.2678902,0.8083846,0,train
2.4868886,4.9839444,-2.2538157,2.4576027,1.8456421,3.6804514,-5.1814265,-4.6851254,0.98611176,0.60671216,3.5115693,-1.0246334,-0.9021999,-2.1996365,2.6670253,4.9050126,0,train
-3.0495377,3.4247572,-8.808845,4.2675776,-0.09222584,0.86992174,-0.09503256,3.4322407,0.1301728,-3.7387545,-0.38074046,-1.0776162,-1.6264397,0.9667602,-0.48938122,-0.83574295,0,train
-0.8039126,-7.376892,2.1223836,-4.329281,-4.2702217,1.2528893,-0.48339036,3.5355313,3.369363,0.044169825,0.18875282,-1.8329258,-0.091158815,0.5523795,-0.8953122,0.32461706,1,train
-3.8898296,2.0370123,-0.9458168,1.462768,4.440071,4.562696,-6.2813168,-0.2879365,1.4962071,4.0991273,-7.9415565,-0.70985144,-1.505521,6.8022265,1.212393,6.102349,0,train
1.1853174,-1.6159188,-3.97954,2.9395058,0.7428528,1.5150574,-1.98757,-0.6896686,-2.3177452,-2.3645742,2.2299676,2.978714,-4.5475245,-0.84449536,0.9097105,-0.21662894,1,train
-0.8555709,2.8577187,8.10831,-5.2711,-4.6274233,3.7436452,4.5381355,-3.3957675,-2.3642755,8.606672,-0.47446558,3.2843027,-0.4891517,1.5727972,6.090692,0.3200768,3,train
-1.7194731,1.5661161,1.6585557,-6.538519,6.5393863,0.35447994,-3.8921328,-0.7736696,2.46534,-2.2563198,-1.2708383,-1.7289,-1.9237677,-1.4287181,0.08583725,0.43403807,1,train
-4.754263,1.3529106,1.3476126,-2.7941997,1.5205069,0.46005204,-1.6635864,-7.7960486,1.1325445,-4.37231,-2.4198956,2.0329921,2.186799,-0.9680658,1.060662,2.6807392,0,train
-0.6029399,-7.6119146,-2.9063165,-3.721113,-3.7071097,1.4400622,-1.892818,1.148601,-0.5473897,6.1922026,1.2093564,1.2231654,0.587783,-1.560184,3.0242805,-0.040045787,4,train
-1.6723028,-3.9050856,-3.8945086,5.333173,-5.9232554,1.3285921,4.3499703,-2.71843,3.1815262,1.3094304,-0.11716893,1.7683855,0.7310618,0.25918582,1.7720574,2.0394459,1,train
-0.8939128,1.2487168,-4.223409,2.5709343,1.328491,4.019858,3.3764641,5.6407056,-0.82417244,-3.1669016,-0.3273075,-0.35366583,-0.528715,0.30375093,0.3233682,-0.24338596,0,train
-1.3429098,2.8607228,-2.6011374,-6.05741,1.1573776,-4.8020673,2.7204714,0.96152246,-1.4440414,-1.2736844,-0.57926494,-2.3614213,-2.976129,-2.645304,0.18975756,-5.5121226,2,train
2.8302472,-6.190379,-6.360832,0.4077019,0.24404643,1.8756672,-2.3484018,-2.4294662,-3.5029645,6.8868294,2.6215734,2.346444,-2.027935,-2.1785824,-0.5616164,-0.8715956,0,train
21.863281,-3.6061733,2.378225,2.0202255,-1.6214834,-0.40871716,-10.3724,0.9696012,3.3500679,2.2423317,0.4855316,-2.3383818,-3.362647,0.2505877,3.5747828,-2.6774127,0,train
-4.0192633,4.5682034,-3.8275292,-3.1930473,0.33955142,-0.47120652,0.38095126,7.123114,-2.0370963,-1.215289,-5.5553207,-3.4266868,3.3255377,-2.207938,0.20045182,-4.2680926,1,train
16.079924,2.3504434,1.1685165,1.5632797,-4.0107126,-4.6057396,2.3711236,-0.48905504,-6.320621,-3.499654,-4.365782,0.4551546,-0.7636153,-1.6709508,-3.2721393,-1.0976146,3,train
-4.3825836,6.66328,2.9788415,-3.045513,2.2541246,2.737329,1.1028638,1.4624943,3.5317419,3.0538464,1.1435956,0.06265378,-3.3491971,3.1940055,-2.5391924,-1.0805213,4,train
-3.6830966,-1.2591026,-5.8333144,-1.4705118,-5.2480955,1.6598341,-0.36902747,1.8559642,1.4895619,-0.16439125,2.342313,-0.13536662,0.466301,1.2226106,-2.518561,2.7146003,0,train
-1.0070447,3.279965,2.9662876,7.3849497,-1.4013702,7.5406485,3.2011569,-0.99217135,2.191719,-1.3738704,0.7243792,2.5786045,1.5123988,-0.13702166,0.24003449,0.90826446,2,train
-3.685402,-2.792375,-2.6668973,1.9112626,4.0052204,-1.5995356,-3.1857278,5.2480984,4.0711026,4.32444,-2.601416,-0.22087914,-2.0242097,-1.5067164,-2.8847947,-1.5691329,0,train
-2.6639366,-2.4955103,2.7991905,-4.654593,-7.6407094,-0.9643075,0.40857267,4.217603,3.6057146,-0.07351491,1.219161,-0.9549764,0.8071761,-2.2162654,-3.5498788,-0.54204494,1,train
-3.5343997,10.429066,-1.2175752,-1.3912796,-2.408247,-4.484142,2.0217032,-2.7721124,-0.99273336,-2.1363626,2.5381954,-4.1880684,-2.49266,-0.18887535,5.5490127,-1.3973987,4,train
-5.908635,4.3172793,-3.2123787,0.2985358,0.92135894,-0.31944042,-4.264907,-0.5361547,2.027474,-4.5114737,-1.0164896,-0.59314847,1.5801685,2.4937656,-0.1564637,2.1275764,1,train
-1.8940141,0.95506406,-0.40526372,-6.6337695,-0.24842982,0.7151466,-1.6666446,-0.14242616,-0.047991477,-2.3671825,-0.9338893,0.1598243,-3.105864,3.671043,0.98204815,-2.3142323,4,train
-2.846899,0.98227847,-2.4953406,2.0229368,1.2117575,-3.5730798,3.6859045,-1.1494246,0.718286,1.5804288,5.535711,1.0702149,1.5514705,-2.6054084,0.94218564,0.78193015,4,train
-5.3392963,2.218072,-3.9911678,-3.8909147,2.646554,-0.17640045,-2.7846804,1.7851086,-3.886209,0.1327434,2.3313262,-2.2929304,-0.30358964,1.772985,0.46722808,1.0716455,0,train
-2.7133427,3.9355142,2.0626826,0.17911321,6.2637305,2.6159983,3.3946657,-4.6313863,-2.3567853,-3.712962,-0.08030048,-2.3582706,-5.250872,-0.7388465,0.97679716,-3.6578298,4,train
-3.3192437,4.5262423,-0.9335064,-4.240801,1.6693939,0.1177774,2.3512087,2.5651333,0.78976995,-3.880462,-1.514576,-1.2765101,-1.1539165,4.271775,2.7250454,0.57597107,4,train
2.712966,-10.929766,2.5829604,1.4154388,0.20087105,0.5485034,0.96666026,0.6538989,-2.667126,-0.8924902,3.5088632,-0.9201394,-2.160584,-0.8523147,0.17029156,-1.0227097,2,train
-1.496745,0.76485246,-1.6729665,-3.5011926,1.5291188,-0.15713988,0.049974505,-3.6554003,-0.39170372,-5.1614857,1.2975944,-1.0873973,-2.4031293,-0.29800174,-1.8534675,0.52373713,4,train
0.6136613,-5.9297924,-0.33032018,2.7669628,3.6362426,0.79013973,1.4354018,0.7245921,-2.3368483,-4.475467,0.1458097,-0.09362506,-2.553356,1.4768881,0.7465358,0.16702525,1,train
-0.50779474,2.8504372,-2.5857084,-3.4175148,3.541076,2.1100981,-0.69502455,-6.067023,1.5938379,-3.8251507,0.12727094,2.956122,0.4382149,-2.2494195,-1.6123137,1.6040078,1,train
-2.4460402,-4.7877517,1.3311498,2.8961277,3.4263687,1.6395215,2.7486455,-4.503271,0.9469304,1.7051852,-0.076447524,-0.8496408,-1.2241023,-1.0779037,1.0598751,-0.43970683,0,train
0.6136613,-5.9297924,-0.33032018,2.7669628,3.6362426,0.79013973,1.4354018,0.7245921,-2.3368483,-4.475467,0.1458097,-0.09362506,-2.553356,1.4768881,0.7465358,0.16702525,1,train
-0.5994865,3.8894167,5.3788877,-4.3353934,-1.9572039,4.264045,3.3718011,-1.149829,0.14889243,6.717938,-1.9326669,1.9493532,-1.5212207,2.7998314,6.0285773,-0.23811243,3,train
2.1999087,2.5839596,-8.616494,3.4203835,1.1296219,3.3733428,-5.6499166,-0.9336769,-3.1426768,3.9963527,-1.0426408,-3.935798,3.2805007,-0.4545612,1.0646656,0.99290407,0,train
-0.88997436,15.032317,5.2491713,5.475255,-1.6633279,1.9155248,-2.9624557,-4.99648,-1.2184898,0.17426379,-2.018365,1.7438116,-2.000669,-2.4863164,4.397564,0.502473,3,train
0.033736955,1.3304647,1.1248379,6.0549583,5.6399603,4.192684,-2.2182088,1.9927657,-1.109631,1.3778385,4.2050886,-0.4886573,-2.3036082,1.820135,-4.0465837,-4.4249225,4,train
-2.2494283,0.8055741,-2.3936582,-4.0351615,-2.0089798,-1.4473816,4.87348,1.0785911,0.25203782,1.3634243,-1.3159877,-0.12098746,-2.2506917,3.0927663,-0.07209737,-4.5577297,2,train
-2.431146,-2.0649962,-7.158038,0.09067288,0.5243096,1.9846107,-6.613685,-0.79329056,-5.059423,3.3796983,-1.884735,-0.7151411,2.55024,-0.23934643,-0.7239969,-1.9137588,0,train
-1.1655326,-4.452786,-7.6474986,-5.37808,4.1616826,-3.7400622,-2.5863678,-1.7002436,0.36908454,3.2132003,0.018166034,1.4809297,-0.6485705,-1.6369033,-1.8155277,-0.1044171,0,train
-2.049122,-1.4110047,5.9299498,-4.4995103,-2.584898,0.82280505,-1.4869964,0.47027853,1.4480536,1.4550301,0.8778863,-0.7553328,-1.6626263,3.3429003,3.27176,1.6155261,2,train
-2.923778,4.4619956,-3.558647,-5.939829,-2.5411942,-2.824144,0.25037172,-4.7963524,-0.9550741,0.18652685,4.6588464,-0.6090983,-0.05404204,0.14454113,-1.3491806,-0.38478374,3,train
-1.0917834,-4.805488,-3.1882923,1.9851475,-2.5122778,-0.46101308,4.0363536,-0.10545641,0.5487001,0.6829574,-0.6703463,1.8247654,0.90810543,-2.1022625,3.2377129,1.8617107,0,train
-2.8035176,7.5199137,-3.379839,-3.1823804,2.103732,-5.678486,-6.891907,-9.058271,0.79235023,-3.2973151,-0.64793235,-0.47786316,-1.610549,1.2937047,-1.1124797,-0.7114306,2,train
-1.6116474,1.4011197,-3.972335,-0.31348827,1.601798,6.7635174,-0.093894385,-1.9601724,-0.26642865,-1.5506634,-2.1740847,0.3662991,-0.76660806,1.7964354,0.3810836,0.7121022,0,train
-1.3209349,3.9256723,-1.7742819,4.775854,-0.052404173,1.5590746,-3.973023,0.020466205,-3.662116,1.0866563,-1.8398725,-4.7016144,4.9895,0.86415374,4.021624,4.7116594,0,train
15.124293,-3.3961453,0.39725614,-3.4042325,1.6432599,2.2423627,-2.8441782,0.021355212,2.7681205,-2.129958,3.0243816,1.1694342,2.6465666,-0.19655403,1.2360232,-1.2887331,0,train
-0.4511052,-11.447281,-1.3374672,-3.3343601,0.55364656,-2.9816647,3.7825012,-0.35048285,4.1059613,2.5652895,0.6968942,-0.45911905,-0.63220507,-3.3745494,-0.88760304,0.12172531,0,train
-0.6489839,-2.4434245,6.6211123,-4.6872234,-1.6691673,-5.1790724,-0.08843954,2.29077,-0.73981947,-1.0945027,1.0721799,-5.3293624,-1.9002074,-2.368739,-3.9064376,1.8147941,1,train
-0.5249076,0.84182036,4.384868,6.4558654,5.0882244,-0.70128375,2.0731869,-1.824768,-3.5476,-1.7183397,2.9465058,3.244546,-0.537221,2.4147282,-1.9421451,-1.656079,2,train
-8.344389,8.080228,-4.47401,1.1191206,0.658095,-7.3106785,-7.07267,6.4298096,-1.3042604,7.895354,2.6592445,1.2787318,1.4775629,5.6206565,2.209189,1.6899751,0,train
-3.0779643,-0.11445504,10.019563,-4.76398,-5.0247674,-3.0492013,-3.8378959,-4.9958153,2.2635548,-0.87256247,-0.95620644,-0.30999547,-1.8772732,2.503746,0.6556326,0.7799474,3,train
-1.3905791,-9.44919,-2.14695,-0.6721356,4.429566,-1.1472286,-1.6800277,1.0804038,-0.6676706,0.64868987,-0.9047941,0.8679971,-0.9476653,-0.599844,0.012512892,-0.75117016,0,train
1.6917819,6.431172,-9.242883,4.166429,3.9622202,3.9906864,0.051632207,-2.0629644,2.955929,-3.6558187,-1.7498878,-1.8504709,-3.6945722,0.82127506,0.4232875,6.56243,0,train
-4.2847433,-2.4563248,9.116345,3.1191916,-4.524833,3.570706,1.4802758,-2.8337812,1.6726213,-0.78384006,-1.195118,0.46245894,0.8120819,1.3992816,0.39246818,2.6881678,2,train
-2.592902,4.7438817,2.0736246,2.5547597,-0.09051733,-4.34813,-6.0484023,0.69983995,-2.5572662,-5.1860986,3.3490682,4.5670414,-2.4919302,-0.3903195,0.36277938,4.62031,1,train
-5.927639,-3.5663438,9.481455,4.025906,8.440038,-3.1689723,-1.1356491,-5.9818964,-2.8273406,1.3259044,-0.2973015,-1.3871015,-0.95338076,2.6450748,-4.2548714,-2.459387,3,train
-3.7261903,-3.0679781,-4.9001036,-5.351914,-3.035713,-1.3015717,0.32656068,-1.1733041,1.2043227,-1.0283346,0.88765395,-0.52060324,2.457282,1.1179146,-5.967203,-4.2806973,1,train
2.7326329,0.73816293,5.0195947,2.6181602,-0.41303977,5.6536484,1.8337997,4.702635,-0.5823134,-2.8118963,5.234867,7.4498253,0.18171358,0.7812478,-1.8326998,1.8310603,4,train
-5.450646,6.733978,-0.8469746,3.1566544,0.20228888,1.7083783,-3.0001562,9.764407,-1.6489466,-1.1126044,-1.2183136,-5.1173553,2.7947412,-1.6650646,0.8829742,-0.5305481,1,train
-3.0908194,-3.581219,0.48551944,0.30494928,1.4289781,-1.63767,-0.59872705,-5.261767,-0.46054623,0.36561155,1.2378876,5.7450166,-0.18760963,0.9291333,0.027870437,-1.319509,3,train
0.91709214,-11.284496,6.0808916,1.2192625,9.93808,-1.6414533,1.9810213,3.3042989,-0.7486595,-0.99228114,-1.3953975,-1.062846,0.09671447,2.9864507,-1.154916,1.0168451,0,train
-0.7191693,5.8951025,-0.3889209,-2.9425662,3.2932248,0.05921282,1.404639,4.778322,2.3930292,-0.23333399,-0.34850115,0.07024771,1.1636058,-1.0007331,0.93216646,1.7993897,4,train
-0.26729727,2.5054448,0.3378187,-6.150394,-6.481393,-0.80325294,4.3829937,-0.8767161,-3.0134034,3.627083,2.0142193,0.73652357,-1.3122158,2.9251354,3.2397513,-0.00968376,3,train
0.15157409,-1.497326,-2.5688875,0.9838971,5.4895887,6.505886,-4.001621,-2.8773417,0.009043038,2.2420638,-6.312749,-1.259236,-1.2011875,1.751748,-2.873377,-1.5763289,0,train
1.1313123,-1.412089,-1.9335494,-3.0989792,3.8257449,4.702473,0.023823798,0.57176435,-0.06311885,-2.1594646,-1.2032081,0.16886811,0.8351778,-2.9644167,-0.1555501,1.6822345,1,train
-2.4587867,-5.060834,-1.8917094,-4.1730866,-0.12947328,-0.43876094,0.72456175,2.9026244,-2.6420693,-1.1587559,-1.3338071,0.31229988,-1.6514179,2.106232,1.5619752,-1.4292386,2,train
-0.58942735,0.19946739,0.81817335,-2.569271,7.392985,0.96892625,2.6221232,0.10842173,-1.7459825,2.6520953,0.8377804,-0.14763263,0.22847606,0.07163338,0.053924024,-1.7172576,1,train
-0.036448948,4.38576,5.8338695,1.2249103,2.5801995,2.2308059,2.1064305,2.5159585,0.25631514,-1.1529834,3.8079338,0.3717425,-2.4268,0.18634742,2.4043522,0.53453964,3,train
20.070522,-1.250525,0.38576847,-0.745337,-0.022278437,-0.119148806,-6.765441,0.39940834,3.4286163,-1.1385161,3.2902117,-1.1385119,-0.35134572,1.59085,1.8197534,-1.0508235,0,train
-1.476568,-2.6649208,6.0088606,-0.42204797,15.340932,-3.4245229,0.2969122,4.657442,0.27328092,4.977463,-1.6889075,-5.627619,-3.6660068,2.3687515,0.3039932,-0.16410701,0,train
0.34377953,1.2845415,1.7944622,4.2380047,7.8850493,0.7823799,2.8297136,0.8561945,-4.8910084,1.3584838,2.8228354,0.14032689,0.060795482,0.0503124,2.021939,-1.8792334,1,train
13.058264,1.3430756,-0.8624094,2.5622165,-2.6109967,-4.953905,3.377318,0.37157786,-0.3677891,1.3522831,-4.278734,0.86702985,-2.9294665,-0.81250393,-0.8616354,-0.522876,2,train
-6.408961,10.378679,8.065144,7.3867216,0.32426035,-2.3771625,-4.549929,2.8488288,5.298131,1.8010315,-3.0945244,-2.3090377,1.4338971,-2.6804001,1.5220004,-0.9167337,1,train
-5.799555,-6.316135,8.75024,8.341886,4.461164,-3.0759573,-1.4646496,-5.713195,-1.5011153,3.7838643,1.9634485,0.9567138,3.2801738,4.486924,-5.768596,-2.8328972,3,train
-4.6881013,4.268118,-3.8674371,-6.207429,0.31295976,-1.2506008,-2.3559086,1.1405996,-1.741635,1.2012503,2.1796858,-1.9748257,-1.6631314,1.5516626,0.0046278704,-0.24915217,4,train
-3.1382105,-11.751357,7.7686296,7.40358,-0.34938726,-1.155113,0.64040893,-1.3648666,-3.992504,-0.54308325,1.0184772,-2.0535455,-0.7025092,0.52148265,-1.1938914,1.6203512,0,train
-2.2748718,12.735914,1.4015875,5.9230976,-2.18685,7.30604,2.8401744,4.2922144,-1.0490994,1.8948913,-4.551052,0.7258142,0.71904683,3.188917,4.6775713,2.1751816,1,train
16.200993,0.37318778,-1.2750856,-1.716966,-0.40504813,-4.2061343,-1.693609,-0.6345269,2.9358683,2.4692135,0.45877042,0.19965214,-0.9423504,0.6831357,2.8074229,-2.6311924,0,train
0.2520239,7.026187,-1.0081584,2.4887688,4.571669,3.623583,-5.9690523,-0.5194669,0.34070125,2.3418193,0.77027756,-2.7427437,0.6432058,-0.55696064,1.2372468,6.453239,0,train
16.325052,0.3601474,-0.5524493,-0.043291017,-2.0077055,-2.216555,0.07359446,-0.1974792,0.18786332,0.97823566,-3.8317676,0.2679848,-0.35712993,-0.124565184,-0.6979187,-2.7044332,1,train
-2.4318492,2.5418675,-8.238028,6.3220725,-0.9822738,1.1779487,-5.5788617,1.4054524,1.1407849,2.206647,3.9236336,0.5403866,0.95382154,-2.3883204,-0.24986415,-0.5040687,0,train
0.07989969,-0.5560209,8.944632,-8.656511,-4.4991603,3.2630217,1.5239689,-1.5367302,0.11678262,8.192216,-1.3495487,3.806172,1.3203807,2.314215,4.5780883,1.3945655,3,train
-1.938255,-6.7798004,6.0933814,10.921041,-4.9393296,-1.7195497,-3.104535,-6.329945,-0.34639487,4.6826534,-1.4755055,6.265168,3.2802074,1.8872833,1.178297,1.8059927,0,train
-1.8940141,0.95506406,-0.40526372,-6.6337695,-0.24842982,0.7151466,-1.6666446,-0.14242616,-0.047991477,-2.3671825,-0.9338893,0.1598243,-3.105864,3.671043,0.98204815,-2.3142323,4,train
-2.0314662,-1.5753682,6.5628176,1.6819687,-2.6242106,5.6672816,3.7586725,-2.0090613,-0.4954159,0.12026217,-2.235532,1.6772199,2.133506,3.1471236,2.6697035,2.488346,3,train
-4.865472,10.004223,-1.8149067,1.8876339,3.9884472,-2.3955872,6.398778,7.1151857,4.108838,2.674301,-8.761514,1.4278485,-0.3379117,1.4002236,3.364901,-2.5179722,4,train
17.06787,4.825882,0.7574893,2.5750866,-2.694828,-0.65476584,5.1648607,1.1069884,-2.2059917,-1.1211884,0.6514141,-2.6945722,0.79054517,2.894075,-3.2901714,1.2061375,0,train
16.494337,-1.4557334,-2.1913707,-3.1190262,1.3312889,-0.11787132,-2.7909942,0.2443464,1.6654098,-1.6914318,0.86677617,1.2348328,2.1276548,-0.22921528,1.053613,-2.5098326,1,train
-3.64422,-6.355659,1.1028018,1.597156,-0.11592006,4.854117,-0.8646292,-0.3088054,-2.3715036,-3.064119,-5.2605863,1.9384454,2.400406,-2.6366556,1.5500541,-0.83465433,1,train
-2.9207053,0.65509444,0.8096439,5.408992,6.2447615,1.4352359,2.9816,-4.424607,-3.6104875,1.5358237,1.7647089,3.105701,-0.6912992,-0.861334,3.2348332,-2.2831872,1,train
2.2235842,-7.537282,-5.298233,-0.439095,0.74792135,1.4811876,1.0531212,1.1278832,-2.593777,-1.0108162,0.4899975,0.5732667,-2.1889422,-0.37893823,2.0414295,-0.24689865,1,train
-3.927986,-1.8215883,-2.7562234,-2.8901548,-0.6652042,3.6452467,-3.211651,-2.5506234,-0.20941426,1.1913112,-2.085224,-0.16187674,-1.5562714,2.3969986,-1.322619,-0.94292843,1,train
-3.6580362,7.7903085,5.2438154,-8.738446,5.5778666,3.2939,-2.3156977,-1.6658036,4.0570464,5.7894897,-2.3088877,0.82411575,-2.9680645,-4.7328544,-7.944571,-0.038165636,2,train
-1.3055384,-7.8500056,-0.9748549,4.4503684,-2.8123143,1.3457714,-1.282943,-1.633563,-3.4492738,-0.36509255,-0.94501007,-0.31685513,-0.6518139,0.721259,3.4039352,-1.1131142,0,train
-1.8325956,-2.6295369,-5.252131,-2.1536534,-2.2785175,0.34959942,4.0952573,-2.336064,-0.18029445,4.8116117,2.5909855,0.4519533,-0.5973939,0.83906645,-0.2520292,-2.7811306,1,train
-0.6567759,-2.7515614,-6.5835595,-0.95432365,1.3883653,2.878949,3.8237329,-3.1145282,0.66138476,-0.86074954,1.4577277,-0.47040084,0.633173,0.17027389,-1.1826243,0.3831976,4,train
14.657612,0.34299773,-3.0455925,-0.7936699,-2.036073,-2.5885856,-1.9465637,-1.575793,-4.2676635,-0.0217307,1.1279178,1.2958982,2.7872045,1.8326246,-1.1504809,-2.4728603,3,train
18.461203,11.069758,1.1335292,5.20029,-6.5794506,-6.0462236,8.594109,-0.82426393,-12.979435,2.146362,-4.6765294,-1.3530265,4.5791254,2.1343417,-6.861809,3.2056541,3,train
-6.788817,0.46413797,3.709952,-4.8328032,-9.343902,0.127185,1.6970832,-2.1243122,-3.1823614,-1.3007044,-2.7229884,-1.4806658,0.3930936,-1.2475951,-0.83170396,0.24645364,2,train
