PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,Bậc_Khớp_Gối,Data_Split
-6.7888193,0.46412066,3.7099874,-4.832837,-9.34381,0.12711473,1.6969333,-2.122104,2,train
-3.7523448,-0.2706293,-2.693965,-1.5724708,0.09728959,-0.56068826,-0.32618922,6.397875,1,train
-4.0142503,-0.69881755,-2.6317196,-0.4033101,-0.7444955,0.24124007,1.2434462,2.1007535,1,train
-4.0724883,-0.2525487,-5.625992,-0.54511684,0.040511265,0.6232413,-2.9238899,3.8325331,0,train
-6.194904,4.106058,5.3843,-8.925059,-1.8093011,-3.6270392,0.30214772,3.6678302,3,train
-1.9382334,-6.7797914,6.0933394,10.920989,-4.9393325,-1.7217051,-3.105237,-6.3257623,0,train
1.2539278,0.9994021,10.852909,-6.6267385,0.14619905,3.0998006,-1.6200136,-1.4186293,4,train
-2.088342,2.354057,-11.125031,1.8878944,-1.7667334,1.8512188,0.03929089,-0.89899194,1,train
0.2231219,-2.5663207,7.045756,-1.3213041,12.029387,0.38688305,4.1361876,4.5550904,1,train
0.72263736,-2.6412625,-6.677253,5.422597,-0.48840928,7.1842446,0.48928273,-0.6859961,1,train
-3.5558069,-7.422902,-2.8774478,-3.8619404,-5.1803274,-0.9005934,-2.53848,5.1211276,0,train
2.0109248,-0.093287684,-1.6945975,-6.1540923,8.722752,5.2640376,3.438122,-2.564003,1,train
2.6849966,3.3239596,2.3205976,3.235153,0.9135033,7.265126,5.291328,6.7733774,4,train
-3.7971325,-2.710448,-4.99079,-5.138249,-2.7250793,-1.4047245,0.43823317,-1.7155913,1,train
-2.9377723,1.5064588,0.052132517,-10.573887,1.3147882,-3.300596,2.8192313,-0.9738747,4,train
-2.9237933,4.461982,-3.558624,-5.939819,-2.5412946,-2.823258,0.24997178,-4.8033633,3,train
15.015911,2.3592348,-0.36143962,0.52894205,-4.3326225,-4.6392913,-0.42968783,-0.1128573,2,train
-6.147989,0.88060904,4.7206607,7.904853,-3.8615434,-1.9122701,5.6558104,2.4314895,1,train
2.1445177,-5.5638843,-0.8199447,9.669839,-1.9960834,-4.828795,6.759656,-4.5152783,0,train
-2.695847,-2.8816614,-3.8141923,-2.6749394,3.3453789,-7.550414,4.452348,-0.08469529,4,train
-5.147345,-2.4712238,-6.9010997,-4.8557215,-1.6285874,1.1518521,0.7959199,0.855682,0,train
-2.9186673,-8.113705,-1.8495276,-4.4213023,-1.3315648,-2.5611672,-3.186906,0.9036828,0,train
16.276138,-2.3431823,1.1661345,-3.9910614,3.30969,3.7948363,-1.769338,-0.32730007,0,train
-4.140744,6.589105,3.131612,-7.8481245,-2.7587209,-2.052901,0.3248126,8.899781,4,train
-3.998535,0.9803828,0.49386784,-5.749333,-3.7449102,-0.66160864,0.44386506,-3.4267242,2,train
-5.0308604,-7.2073216,5.87727,8.376848,-3.208049,-3.552589,0.20515361,-5.708355,1,train
-3.408368,-7.164298,9.942347,7.3177886,3.6642404,-0.53166765,-6.142859,3.0705872,0,train
-1.110644,0.8964915,-9.708874,0.8547108,0.0012238441,0.77432996,-0.7527697,-0.5070504,1,train
-7.5896707,3.4023824,2.2657204,-4.1274667,3.8490703,-1.1350839,0.17096186,-3.9478772,1,train
-5.9601526,-5.8874407,3.3980248,4.8698125,9.701264,-8.873304,6.637127,0.2179005,0,train
-4.453232,-3.0279627,-0.25619292,4.4075866,1.3954043,-0.15521644,0.6421125,4.1188593,0,train
-2.9751775,5.5698075,-2.9589765,10.480006,-1.7450365,0.51402205,4.200643,6.159232,1,train
-0.20035177,-2.0653658,-6.854906,-5.360968,0.6312988,3.3644643,2.4970672,1.4702991,1,train
15.934603,1.7632304,-0.5648889,0.82940286,-1.5604485,-1.0032945,-1.2943898,0.27313912,3,train
-1.2660754,12.612982,4.6253805,-0.49979267,2.0926125,1.7053754,1.8640653,-1.0964723,4,train
-5.147345,-2.4712238,-6.9010997,-4.8557215,-1.6285874,1.1518521,0.7959199,0.855682,0,train
-4.029823,1.7775209,3.6042159,9.625618,8.353002,2.0885289,-2.0467796,-3.0509377,1,train
2.273378,-5.8798866,-8.086232,-2.7195213,-0.5490305,5.3996067,-2.696075,-2.1912224,0,train
-0.6058346,-1.002848,-6.0826583,1.9786208,2.7807217,-0.5635105,1.2190554,0.85157406,1,train
-0.5328333,-0.1799314,4.123969,-7.12372,-1.1823702,4.9369392,-1.5225143,1.7845373,3,train
-0.8461947,-5.7104874,-1.2117999,-1.3154441,-3.1471744,0.15857409,-1.0493039,-1.103681,0,train
-5.3767776,6.9763017,4.2998085,1.9626677,-4.1037736,5.6809278,0.41031408,1.5563164,4,train
-1.5866492,2.5926735,-3.744112,2.0231414,-1.3841296,1.9647716,-0.60692513,0.7407994,1,train
-1.4710927,-9.024292,7.687572,4.242716,4.2135806,-1.1459848,-0.9434752,2.8019338,0,train
4.4884434,-1.8763442,-5.966723,0.3540165,0.9568453,3.2835827,-2.229834,-5.843063,1,train
-1.5408413,2.385671,4.3549943,-0.47640875,0.60303986,-1.6642344,6.1573243,2.1695397,2,train
-0.6413691,0.8906975,0.04659199,5.6721416,0.17635821,1.0560726,1.1219497,3.355199,1,train
14.012505,0.85292387,-0.61257726,2.160996,-2.2493448,-4.5872045,3.663754,0.871877,2,train
-2.2463608,-4.4372797,-0.5747578,10.931465,-3.9727433,-3.757517,2.3861115,-2.5496347,0,train
21.553,-2.8769155,1.0800705,3.8187926,-3.7288556,-6.8281856,-3.415194,0.46240136,1,train
17.5308,-1.5992552,1.703936,2.385026,-2.6632025,-3.0660987,-2.235447,1.1017197,0,train
-1.2776788,3.8343349,3.5217113,-7.9017663,-6.667365,1.347169,2.868499,-3.2360559,3,train
17.375471,3.2581067,2.882717,-1.318778,-0.34743538,-1.2832355,-1.9044164,2.089625,1,train
-3.077927,0.4412341,-2.5073502,-4.561077,5.386558,-1.6800073,1.3474157,-1.9323758,2,train
1.3441093,-5.107623,-1.7287036,-1.9798869,-3.2186239,4.0812955,-1.0175025,-0.6906608,0,train
0.7954511,-0.51421106,-0.39937806,-0.48661688,3.8188033,-0.13057025,1.0004467,-4.2021623,0,train
-4.3533444,18.775467,6.711837,1.2812215,-1.0105853,1.1859916,-0.08531835,-3.7821825,4,train
-2.3287687,-4.483523,-6.189071,-3.8199804,-2.1285224,0.9024877,-1.2999015,0.05750605,2,train
-1.2776788,3.8343349,3.5217113,-7.9017663,-6.667365,1.347169,2.868499,-3.2360559,3,train
-4.531956,3.6892061,-9.790901,-2.181436,-2.509244,-2.2250721,-1.8208436,-4.143433,4,train
-3.5532491,-2.0422246,-2.085264,-6.955816,-2.5171154,4.1212993,-2.3829663,-0.99435633,2,train
-1.8236194,-2.1590064,1.0928015,-4.6863136,-1.6102674,2.4619503,0.5033496,-0.7239636,3,train
-2.2329404,-0.8213975,10.533745,4.3878474,-7.1950855,2.6839883,3.7441573,-0.8868046,2,train
0.34735632,-2.4732616,-2.673127,-3.027328,6.418694,1.6644856,2.786537,2.3109064,0,train
-2.35554,2.0375443,2.2687254,-7.7832985,4.7483897,-1.9188228,0.27635103,-8.574966,4,train
0.54384303,1.1589688,5.2853894,-5.3106303,-1.6359408,2.7870247,1.7339776,0.2650126,3,train
-0.79735273,2.305982,5.7509484,-6.4162545,-4.9512787,0.39597479,-2.0873017,-0.24324565,3,train
-2.7982178,2.4962687,-5.1007814,4.460137,4.9129863,-0.10096612,-3.025971,4.572681,0,train
-1.2935423,2.931746,-4.3161564,-3.7034218,-1.173329,-6.0397334,6.6389046,-2.2713277,2,train
-2.9058447,3.7294314,-5.078554,0.2125315,0.31388554,-0.15264519,6.0178905,1.5401031,1,train
-1.9180799,3.566856,-4.4043236,1.9279306,-0.1295143,4.1093645,2.6813486,2.1413348,1,train
-3.8829992,7.178295,4.347639,0.19594921,-0.7933488,0.8121709,3.1568193,3.3022873,4,train
13.220757,-2.2792425,0.29296353,-2.4907513,-1.2676258,-4.3373775,-0.16646367,3.871618,1,train
-1.6472282,1.0600319,1.8208414,-2.7127047,3.1398869,5.1652274,-0.85828555,-0.06515079,1,train
-3.2240279,-1.7552392,3.8474333,-6.2983856,-0.07338751,2.2946923,1.1498718,1.4251653,2,train
-2.088882,-9.243956,-1.494218,4.9422855,-1.6243652,-0.096628904,2.9771097,4.2165713,0,train
15.057019,-4.066666,0.84098434,-3.1765616,1.135054,-0.32525706,-2.1887841,1.5754339,2,train
-1.2984545,-0.0008292437,-6.5794845,-1.115277,3.7409182,1.1566719,2.54712,-3.1163483,0,train
2.1445177,-5.5638843,-0.8199447,9.669839,-1.9960834,-4.828795,6.759656,-4.5152783,0,train
-0.72623897,5.153367,-4.037196,7.6850724,0.35693294,3.2218876,0.42169854,1.490809,0,train
17.217724,-3.0685265,-2.033124,-0.7878638,-0.59873176,1.930106,-6.9094896,0.16733043,0,train
19.242521,-1.4956881,2.2308772,3.7880468,-5.0966206,-5.796695,-4.1074734,-1.7938995,0,train
-5.5144997,-2.4079976,4.501702,-2.162187,-4.156299,-2.865264,-3.1892052,0.39062187,3,train
-2.4460256,-4.7877555,1.3311379,2.8961082,3.426482,1.6388794,2.7493064,-4.4970016,0,train
-4.729151,-5.6269445,2.6568031,5.1186304,-1.5442712,-1.9952918,7.0775476,-1.0117573,2,train
-5.068401,2.0014522,0.96051836,-2.4785337,3.1590219,3.2294624,2.802274,-2.180269,1,train
-0.30620658,5.927629,-1.3453997,4.1537747,-2.9625008,4.289051,4.5195556,-4.9678144,4,train
5.404743,-0.9360402,-1.6397464,-0.87947834,5.216065,6.6725936,-7.8967104,-1.7354889,0,train
-3.2134438,-7.1152277,10.783191,0.9544811,0.29995608,1.7593684,0.45269436,-2.6746912,3,train
2.6849966,3.3239596,2.3205976,3.235153,0.9135033,7.265126,5.291328,6.7733774,4,train
16.672104,2.8036084,-1.4264871,2.1420712,-1.122771,-1.9361724,0.7817049,2.8372371,0,train
-3.3426466,3.7945986,0.36516497,-4.775641,-0.014107644,1.3281748,0.6158753,-0.19089216,4,train
-3.4687617,-1.8015921,1.3400426,3.6567822,-0.54207957,-0.40975085,-3.032496,5.532411,0,train
17.108229,0.46224114,0.6902528,-3.4328852,0.46046448,1.9816468,-1.2200603,0.73740464,3,train
-1.8527634,-8.180114,4.4211416,10.609168,0.704606,4.5419006,0.001115593,0.06920155,2,train
-3.3366144,9.488285,-2.3844883,3.5670393,1.9462776,-0.02496582,3.5046751,-1.8424991,4,train
-3.6263034,4.0511327,-4.4352813,-5.479954,-1.2412257,-1.4717212,-2.5077922,4.324773,1,train
-0.8933177,-7.204274,4.6510262,0.6723279,0.86988944,-1.4272504,3.3056273,0.44937474,0,train
-1.4019626,9.162864,-0.95798296,-2.2494507,4.7169557,4.1024013,1.7710989,-0.78379655,4,train
-3.0512338,-4.206309,-3.4173453,6.1854286,-6.8933997,2.7232306,0.36924726,2.7885218,0,train
14.666517,-3.366234,3.4317255,-2.9953177,6.0552893,-2.222373,-0.5553033,2.0558548,1,train
16.632177,0.47991544,-0.67883587,0.32618567,-2.2169476,-2.0755932,0.25600302,-0.45353028,1,train
-6.247024,3.5583289,1.5330418,-10.50869,-1.7479093,-6.100229,-0.080558404,-1.767325,2,train
-0.111925654,2.755867,-1.1622926,-3.26377,3.5388234,3.6480079,1.0067561,-1.2154137,1,train
1.1920764,-5.4299884,7.193673,1.3609622,8.601383,2.560502,0.26761255,4.864926,1,train
0.7981631,1.7919657,5.4113784,-1.2838147,-1.2605284,4.8753977,-0.4490324,5.267129,4,train
-3.4742653,5.0097632,-5.9672027,-4.4004493,-4.916263,-3.6581414,7.375469,-0.6838035,3,train
17.409218,6.20954,-0.9086953,-0.2562484,0.89605796,1.1555732,3.9699259,0.53281206,3,train
-2.2842755,-5.135783,-1.1020675,-2.4739015,-3.0438786,1.289113,-1.8575429,2.444115,1,train
-2.554805,-3.0323474,-3.4105918,3.3686476,-2.6625087,-0.8218375,1.5371479,-1.1347839,1,train
-0.07511237,6.159732,1.6642,-1.9180776,2.203927,-2.7853177,-1.8959789,0.5933666,1,train
-4.9951572,1.7171718,-3.8236108,1.9812546,1.9694635,0.66936016,-1.8067435,1.0170407,1,train
-6.0300035,4.6942434,7.6248374,-1.4124287,-2.1328979,0.37278143,0.9280291,-2.6138592,4,train
-0.719348,-0.37412483,-4.8226094,-2.6507816,0.2888379,0.2542035,-3.1589408,0.3493372,1,train
-0.8137852,-4.789791,-3.6974,1.5251569,-1.019755,-3.7624779,3.6790946,-0.25566572,0,train
-4.505874,0.77556396,-2.9110897,-0.3389477,0.8117354,1.6071908,-4.702677,-4.1561556,1,train
20.645357,-3.4834096,0.5616961,1.5027913,-2.4071803,-5.3340845,-4.539649,-0.011411806,1,train
-4.3503075,-0.49690682,-0.7526167,-1.386768,1.5342818,-3.1680899,-3.5959773,3.3089187,1,train
1.3022909,-0.8492653,-6.9022317,1.493602,-1.4619343,2.6971645,-2.1725917,-4.753974,0,train
-5.7953463,-2.6427245,-5.8968616,-3.695671,-2.9276068,-4.05108,-4.4408145,-1.7414151,0,train
-5.298371,-3.033101,-8.789116,5.669361,-4.6953235,0.32746524,-1.0291729,3.106101,0,train
-0.6335743,-4.916012,-3.7204783,-1.6072648,-5.0712347,2.0639138,0.38866314,1.3529269,0,train
-4.5863066,0.18995488,-1.8379047,8.309079,-5.1478295,0.25162008,-0.87331605,1.0472072,1,train
-5.103921,2.0787864,-1.5758713,-3.2743824,2.315111,0.0350159,-0.7138106,-2.0837555,4,train
-1.2529725,-2.8619595,-3.5179765,-3.7053025,2.7377954,1.4541295,0.7054764,-1.4806651,1,train
2.0895452,-5.4931254,-6.364837,1.503975,-2.63586,4.3064194,-1.8195119,-3.6050596,0,train
-2.6332185,-1.5720993,-1.5483199,-4.6198134,-1.9030937,-3.405155,4.090177,0.9245581,2,train
15.764828,1.8366027,0.85717636,-4.472521,1.5758852,0.9148744,-0.58371496,0.26682335,3,train
-2.2779727,-2.0052152,-4.920441,-1.5777962,0.60468024,2.4419134,-0.56496924,0.11105694,0,train
0.033733692,1.3304712,1.1248155,6.0549593,5.6400933,4.1928434,-2.2177238,2.0004497,4,train
-2.3820791,-6.797692,5.3894663,2.3866131,-6.3127623,-2.9410248,-2.2121866,-3.0332232,0,train
14.870131,3.5970252,-3.1667569,0.036096442,-0.97444713,-2.7071533,-3.6280007,-1.2747861,0,train
-1.1983678,6.668385,3.934959,2.3351104,7.271665,4.5509057,3.050074,5.03074,4,train
18.289509,9.105625,0.91089964,4.632602,-5.265723,-3.9967303,8.4232855,1.2601529,3,train
-3.7019053,-1.8831236,-4.4154334,-5.6246333,-1.0969074,-0.37419054,-0.14209835,-4.8475437,2,train
1.9710053,14.492695,0.49653357,9.235923,2.8118792,8.506208,-0.47224414,4.2376513,1,train
-2.537963,-2.2115917,-0.9146444,2.482291,1.5605415,-1.2008613,5.01365,2.172074,0,train
-3.7324376,2.7827103,3.5498037,-9.160055,9.328311,1.2015945,-3.0532446,-3.922363,1,train
-0.7338081,4.1752715,-5.4944,-0.15365782,3.1545088,1.4909183,-2.785238,-2.7802444,1,train
-0.29688463,1.831072,-0.025101688,5.3555255,2.423424,2.767289,0.13716954,-4.4304256,4,train
-4.8938484,4.7271605,7.38135,9.212139,0.7102563,-1.7385331,-2.277932,2.0032082,2,train
2.2021477,-9.017325,-7.6062536,4.210632,-2.9737027,1.9563903,-1.6617569,1.2205937,0,train
19.759832,2.9747624,1.94938,1.4316779,-0.63131416,1.391177,-0.34001264,0.2852233,0,train
18.026209,0.6565898,2.2787263,3.2572556,-3.0235202,0.9354032,-0.11196038,0.28232312,0,train
18.60251,6.4169016,-0.9352825,-0.59348094,0.15802239,-0.54237044,3.3622124,-0.30636895,3,train
-2.7272017,-3.0565174,-7.1237397,4.181293,-6.746128,-3.3304417,1.2327222,1.1452869,0,train
-1.5706826,-0.679451,-1.8248589,4.2080317,-1.2862657,2.7017875,-7.033563,5.4440975,0,train
-1.2314984,-9.151821,2.8767617,0.49650505,-2.305719,1.3452157,-0.8778582,1.3894665,2,train
-3.3366385,0.021076972,-9.405401,-3.6884258,4.4187765,-0.6760368,-3.7180696,-2.3433,0,train
-3.1651332,9.962439,-4.3222537,-2.817385,-0.67572516,-6.0999584,6.9831557,-0.35062802,1,train
1.5500482,-13.073682,-0.23192072,0.22721763,-3.2466893,1.4640365,0.5662228,-0.76878506,0,train
3.2852778,-9.634015,-1.6356617,-4.207886,1.1745148,0.7644189,1.5186875,2.5771496,0,train
-0.35581896,-4.011396,-9.595522,3.0922017,-1.8867471,-0.90931064,4.6612587,-2.393445,0,train
-2.9370637,8.859686,-5.4792666,0.0676465,3.1811428,1.0133698,-1.2948619,-1.472198,0,train
1.3766565,12.868601,11.622473,3.2973814,0.41697434,7.5897145,-1.9052215,1.8529431,4,train
-3.9615169,-7.911908,-3.265778,-4.4508104,-2.4836984,-3.3004503,-1.7613276,1.3428835,0,train
-0.22037081,1.8242155,-5.239922,-4.951159,-3.4820018,2.2969613,1.2120959,-5.5982647,3,train
-5.5778155,2.8380756,-0.44203836,-5.0118294,-1.7140105,-4.419629,-2.4329424,-5.7730093,3,train
-0.5614206,11.388778,2.7197874,8.289653,3.2963996,-2.28612,1.6299477,3.3573377,2,train
-0.014368148,1.3837475,3.7996342,-7.010533,1.9319088,5.379365,-1.1794199,-2.180548,3,train
-4.3613,-0.3413752,-2.3940978,-2.1469138,-2.6821296,-1.6838307,-1.8826567,4.0477524,1,train
-4.2628975,-0.2825361,-4.152164,-0.3729235,-2.624294,4.9434857,0.31408074,-3.0799825,1,train
21.363829,-3.8588724,1.9023553,3.6124463,-3.0676987,-6.610143,-3.9579482,1.1247284,1,train
-5.3556714,-0.49356884,6.588505,-1.4774749,-3.6078508,-2.40125,-1.0739999,-3.9325116,3,train
-0.41043252,1.5356094,-0.06329827,3.8278031,2.1359165,5.421221,0.80266047,-1.5081177,2,train
-6.242749,0.32456362,-4.1327367,4.4700384,-0.7916134,-0.119217075,0.29562017,0.3570254,0,train
-5.2691984,-2.1595364,1.5110487,-2.8749573,-0.89457375,-3.9386048,-1.356807,4.195977,2,train
-2.5059266,-1.7281139,5.9399524,2.1751814,-2.9318109,5.0711565,2.7250738,-3.8423593,3,train
-2.905191,-3.9583087,-1.1084756,-0.86316884,-3.241027,-4.663339,0.49724323,-1.2117902,2,train
-0.926071,-0.67336583,-3.3118997,-1.1001308,3.3508112,5.206087,-2.4988456,-4.900524,0,train
14.666517,-3.366234,3.4317255,-2.9953177,6.0552893,-2.222373,-0.5553033,2.0558548,1,train
-2.8704958,4.184054,4.9914904,-5.9424224,-0.36382276,5.530841,-2.275137,-1.2168298,4,train
-5.3031955,1.6689487,4.98111,-1.2763702,-1.735574,-2.113623,-1.6480129,-5.4167943,2,train
-2.8312929,6.172406,2.3305268,9.621003,-5.3532467,2.1807985,-0.720413,-0.31270313,1,train
-2.2329404,-0.8213975,10.533745,4.3878474,-7.1950855,2.6839883,3.7441573,-0.8868046,2,train
-2.2938588,11.932079,1.7614094,14.583609,1.0695586,2.2803016,-1.6042407,2.9659598,2,train
-2.8005953,-0.11571148,11.835958,9.160488,-3.8476274,-1.425821,-2.9496214,0.734866,0,train
-3.31926,4.5262327,-0.9334921,-4.240835,1.6694875,0.11687073,2.3510182,2.568714,4,train
4.7389164,-2.7228186,-3.07989,-5.215693,6.525552,-0.7902081,4.02659,-4.9866543,0,train
-2.957731,-1.0706198,4.156622,-4.6944447,-4.992335,-1.9831586,-0.4018294,-2.370345,3,train
-2.4072504,-1.6414509,5.736144,-10.2474375,0.62472945,1.7929019,-0.009405331,3.4078004,4,train
-1.5159961,-5.4125385,-0.8233139,-1.2576478,2.9872751,-1.1369387,-3.6335096,0.98358697,0,train
-3.7351372,4.9731865,-2.805938,1.0520937,-2.949727,3.8817925,2.4590316,-0.022796871,2,train
-4.7621646,1.6569904,2.4112744,-4.0006166,-3.1455078,3.6579933,-2.8299496,0.8148615,1,train
-1.6012778,5.0819116,0.9154024,-5.416022,7.453087,3.9946373,-0.25513467,-2.0757496,4,train
-5.0278134,7.435509,9.063075,-6.243366,-4.119063,0.48506892,-1.7842314,2.3789442,4,train
0.9909683,-1.297155,-0.8067336,6.7802854,-0.99594635,3.3512652,-1.9788051,-0.09456308,1,train
-2.184689,-8.920251,6.900867,3.3675447,8.2769985,0.13648938,2.6818998,-3.4469929,0,train
-1.4765606,-2.6649246,6.0088534,-0.4219497,15.341026,-3.4237938,0.2958592,4.654744,0,train
-1.8854778,3.8320906,1.464489,1.428916,-6.9208555,-0.56079364,3.3095593,1.0594337,2,train
1.3766565,12.868601,11.622473,3.2973814,0.41697434,7.5897145,-1.9052215,1.8529431,4,train
-3.7038176,-1.8945811,-3.6068208,-2.0983748,-0.2863201,-0.30110258,1.1712767,1.9335,1,train
-1.310771,-5.1706853,-2.5734415,2.1667647,-1.3439131,1.1145644,2.3123808,-1.546438,1,train
-5.8518233,-3.1771207,1.5539155,-6.8129225,-4.8712096,-1.7571546,-0.06027808,4.6295004,1,train
20.10305,2.3170645,0.31862375,0.64701957,-2.441771,-5.1830397,-2.7166474,-2.3286464,1,train
-4.109757,6.1705575,2.6085644,-2.4203737,8.99061,-1.197659,6.7253933,1.6405185,4,train
-3.408368,-7.164298,9.942347,7.3177886,3.6642404,-0.53166765,-6.142859,3.0705872,0,train
-0.36533278,6.0664887,3.3031807,7.038802,-0.32015827,5.2837534,2.9273188,-2.0846372,4,train
-2.9237933,4.461982,-3.558624,-5.939819,-2.5412946,-2.823258,0.24997178,-4.8033633,3,train
-2.1260326,0.7386091,-5.3689365,-4.1154847,1.7275305,1.6403917,0.9580261,-2.9334314,1,train
2.1999037,2.583962,-8.6165085,3.4204302,1.12934,3.3756506,-5.650427,-0.9489319,0,train
4.594417,3.1086893,0.44001716,4.9080706,3.7568624,7.802795,4.124897,4.9433928,4,train
0.62679845,1.8087392,3.1863053,4.987006,2.0155878,1.4045103,-5.43442,3.1720843,1,train
16.508165,2.5253377,-1.6186664,-0.58602947,-0.05138605,-0.5454133,1.7111084,-0.77330565,2,train
-2.2350092,-3.772145,-6.0637302,-4.049581,-2.3735104,0.8519114,-0.7393997,-0.2330786,3,train
-3.0992522,2.7255177,-5.9075136,-2.6858203,3.1866434,3.6286035,-0.13975616,-3.565361,1,train
-6.247024,3.5583289,1.5330418,-10.50869,-1.7479093,-6.100229,-0.080558404,-1.767325,2,train
-1.1416872,-8.294487,2.2053761,0.7649068,-4.871461,0.11956981,-1.2023582,-2.4679065,2,train
-0.2962573,1.2731011,5.5307274,0.13375005,1.9992093,-0.9010083,0.2400346,1.7772683,3,train
-3.065577,3.9145021,3.4687054,-1.3400261,0.51658094,6.5205436,-0.26245078,-4.530179,1,train
-6.7999597,-1.4903072,-3.2844074,2.0405412,0.678893,-4.995159,-0.102580264,4.9988027,0,train
0.3013127,2.5534346,5.833314,-2.231978,2.224892,3.6510587,-1.7252679,6.8978972,4,train
-2.3050332,8.602392,10.08646,-3.4082673,1.7091317,7.923598,-1.274437,8.74522,4,train
-0.73599887,-5.907898,-4.5591807,4.0362,0.3174724,-1.2193875,1.5017192,-6.5705705,1,train
-3.307928,7.847069,13.414308,4.3715496,-3.3784382,1.3216513,-3.3141792,-1.4233143,3,train
-5.3450575,4.1659293,-0.29208198,4.3407273,7.9311757,-6.3631487,-6.66951,-1.2059486,1,train
14.157791,3.7209733,1.701197,-1.6633846,0.747861,1.1409593,2.0653129,0.04877015,3,train
3.9559655,2.1893232,1.924246,-2.7216372,4.7443547,4.745852,-4.1954412,0.9237588,0,train
0.82640034,-4.2802544,-4.0665817,1.4309336,-0.6240398,-3.1476374,-1.6233227,-4.6369014,2,train
-0.2888464,-2.6762059,-10.19481,-2.3262417,-0.49384212,5.4240565,-2.5567238,-3.061539,0,train
-2.9680734,1.2285882,4.8246317,4.2024207,-5.2366924,3.2019866,1.9581345,0.6112449,1,train
-1.5159961,-5.4125385,-0.8233139,-1.2576478,2.9872751,-1.1369387,-3.6335096,0.98358697,0,train
-4.2537713,4.649996,2.9758875,-6.185433,-5.8027883,-2.057573,1.544105,-5.051351,3,train
0.29114488,14.904808,4.6878014,-3.8179278,3.515278,-3.0943983,2.3225994,-1.2937725,4,train
-2.3568807,11.078903,-5.9281526,4.6195536,0.27413172,1.9085342,-5.0689054,0.857495,0,train
-3.6693187,-2.8790112,-5.0766034,3.6249373,-7.3525057,-1.0047649,2.3232324,5.0143404,0,train
0.30157855,13.745563,3.580716,3.9176476,-0.82778364,1.3400095,-4.196747,-2.0845625,3,train
0.3219216,0.6114422,1.6869396,-6.4062996,8.491247,0.8647873,1.1195236,-3.0340297,1,train
-3.021642,-7.170175,8.998273,6.994181,8.467351,1.6720464,-0.47924468,-1.5220315,2,train
16.276138,-2.3431823,1.1661345,-3.9910614,3.30969,3.7948363,-1.769338,-0.32730007,0,train
-1.4938856,5.6733956,-5.613324,10.034952,0.16455753,4.033527,-1.2296237,-0.39464298,1,train
0.13292593,-5.7080817,-7.264947,-5.2017107,-3.9218566,3.0054357,4.3001695,-0.07853691,0,train
-7.55054,-0.69515216,9.593482,6.9995203,-5.3716016,-2.2655244,-2.2102828,2.4587142,2,train
0.30157855,13.745563,3.580716,3.9176476,-0.82778364,1.3400095,-4.196747,-2.0845625,3,train
-2.2013965,-7.1111455,9.760052,-0.08540047,3.3189528,3.6794648,3.1683269,-2.6563313,3,train
3.059836,-6.697255,-3.9004745,-3.3615427,4.3259745,3.8115447,-1.2466537,-0.5770705,0,train
-4.510697,7.9922676,-0.9820787,3.3395407,-6.5656805,-4.095085,6.7962546,-8.038373,2,train
